中央卫视频道,#genre#
浙江绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
浙江绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
浙江绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
浙江绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
浙江苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
浙江萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
浙江衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
浙江衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
浙江衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
浙江衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江诸暨新闻,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
浙江金华东阳影视,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
浙江金华兰溪,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
浙江金华武义,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
浙江钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江龙游新闻,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8

湖南,#genre#
NXTV,http://118.249.36.176:8989/rtp/239.76.255.57:9000$湖南sxcp
湖南东安新闻,http://118.249.36.176:8989/rtp/239.76.255.32:9000$湖南sxcp
湖南中方台,http://118.249.36.176:8989/rtp/239.76.255.43:9000$湖南sxcp
湖南双牌新闻综合,http://118.249.36.176:8989/rtp/239.76.255.33:9000$湖南sxcp
湖南国际,http://118.249.36.176:8989/rtp/239.76.252.124:9000$湖南sxcp
湖南娄底公共,http://111.8.242.124:4095/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南娄底公共,http://118.249.36.176:8989/rtp/239.76.255.19:9000$湖南sxcp
湖南娄底综合,http://111.8.242.124:4095/tsfile/live/1124_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南娄底教育,http://118.249.36.176:8989/rtp/239.76.255.20:9000$湖南sxcp
湖南娄底综合,http://118.249.36.176:8989/rtp/239.76.255.18:9000$湖南sxcp
湖南娱乐,http://118.249.36.176:8989/rtp/239.76.253.105:9000$湖南sxcp
湖南宁乡戏曲,http://111.8.242.124:4095/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南宁远综合,http://118.249.36.176:8989/rtp/239.76.255.34:9000$湖南sxcp
湖南导视,http://111.8.242.124:4095/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南岳阳文旅,http://111.8.242.124:4095/tsfile/live/1135_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南岳阳综合,http://111.8.242.124:4095/tsfile/live/1129_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南岳阳综合,http://118.249.36.176:8989/rtp/239.76.255.7:9000$湖南sxcp
湖南岳阳文旅,http://118.249.36.176:8989/rtp/239.76.255.8:9000$湖南sxcp
湖南常德公共,http://118.249.36.176:8989/rtp/239.76.255.11:9000$湖南sxcp
湖南常德台,http://111.8.242.124:4095/tsfile/live/1126_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南常德新闻,http://118.249.36.176:8989/rtp/239.76.255.10:9000$湖南sxcp
湖南张家界,http://111.8.242.124:4095/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南张家界1新闻综合,http://118.249.36.176:8989/rtp/239.76.252.234:9000$湖南sxcp
湖南张家界公共,http://111.8.242.124:4095/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南张家界综合,http://118.249.36.176:8989/rtp/239.76.252.235:9000$湖南sxcp
湖南怀化公共,http://111.8.242.124:4095/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南怀化新闻综合,http://118.249.36.176:8989/rtp/239.76.255.12:9000$湖南sxcp
湖南怀化综合,http://111.8.242.124:4095/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南教育,http://111.8.242.124:4095/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南教育,http://118.249.36.176:8989/rtp/239.76.252.233:9000$湖南sxcp
湖南新化电视台,http://118.249.36.176:8989/rtp/239.76.255.31:9000$湖南sxcp
湖南新田综合频道,http://118.249.36.176:8989/rtp/239.76.255.44:9000$湖南sxcp
湖南未知频道,http://118.249.36.176:8989/rtp/239.76.255.46:9000$湖南sxcp
湖南株洲台,http://111.8.242.124:4095/tsfile/live/1122_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南株洲新闻综合,http://118.249.36.176:8989/rtp/239.76.255.1:9000$湖南sxcp
湖南桂东融媒,http://118.249.36.176:8989/rtp/239.76.253.231:9000$湖南sxcp
湖南桃源综合频道,http://118.249.36.176:8989/rtp/239.76.255.36:9000$湖南sxcp
湖南武冈综合频道,http://118.249.36.176:8989/rtp/239.76.255.29:9000$湖南sxcp
湖南永州新闻综合,http://118.249.36.176:8989/rtp/239.76.255.23:9000$湖南sxcp
湖南永州经济生活,http://118.249.36.176:8989/rtp/239.76.255.24:9000$湖南sxcp
湖南江永新闻频道,http://118.249.36.176:8989/rtp/239.76.255.35:9000$湖南sxcp
湖南汨罗综合频道,http://118.249.36.176:8989/rtp/239.76.255.47:9000$湖南sxcp
湖南津市TV,http://118.249.36.176:8989/rtp/239.76.255.30:9000$湖南sxcp
湖南洪江新闻频道,http://118.249.36.176:8989/rtp/239.76.255.37:9000$湖南sxcp
湖南浏阳新闻,http://118.249.36.176:8989/rtp/239.76.255.6:9000$湖南sxcp
湖南涟源综合频道,http://118.249.36.176:8989/rtp/239.76.255.48:9000$湖南sxcp
湖南湘潭县电视台,http://118.249.36.176:8989/rtp/239.76.255.41:9000$湖南sxcp
湖南湘潭台,http://111.8.242.124:4095/tsfile/live/1131_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南湘潭新闻综合,http://118.249.36.176:8989/rtp/239.76.255.4:9000$湖南sxcp
湖南湘西公共,http://111.8.242.124:4095/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南湘西公共,http://118.249.36.176:8989/rtp/239.76.252.210:9000$湖南sxcp
湖南湘西台,http://111.8.242.124:4095/tsfile/live/1128_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南湘西文化旅游,http://118.249.36.176:8989/rtp/239.76.252.209:9000$湖南sxcp
湖南湘西新闻综合,http://118.249.36.176:8989/rtp/239.76.252.208:9000$湖南sxcp
湖南溆浦时政,http://111.8.242.124:4095/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南溆浦综合频道,http://118.249.36.176:8989/rtp/239.76.255.25:9000$湖南sxcp
湖南爱晚,http://111.8.242.124:4095/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南电影,http://111.8.242.124:4095/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南电影,http://118.249.36.176:8989/rtp/239.76.252.119:9000$湖南sxcp
湖南电影,http://118.249.36.176:8989/rtp/239.76.253.106:9000$湖南sxcp
湖南电视剧,http://111.8.242.124:4095/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南电视剧,http://118.249.36.176:8989/rtp/239.76.252.118:9000$湖南sxcp
湖南益阳公共,http://111.8.242.124:4095/tsfile/live/1132_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南益阳公共频道,http://118.249.36.176:8989/rtp/239.76.255.16:9000$湖南sxcp
湖南益阳台,http://111.8.242.124:4095/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南益阳新闻,http://118.249.36.176:8989/rtp/239.76.255.15:9000$湖南sxcp
湖南经视,http://111.8.242.124:4095/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南经视,http://118.249.36.176:8989/rtp/239.76.252.116:9000$湖南sxcp
湖南芷江综合,http://111.8.242.124:4095/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南茶频道,http://111.8.242.124:4095/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南茶频道,http://118.249.36.176:8989/rtp/239.76.252.239:9000$湖南sxcp
湖南蓝山综合频道,http://118.249.36.176:8989/rtp/239.76.255.38:9000$湖南sxcp
湖南衡阳公共,http://111.8.242.124:4095/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南衡阳公共,http://118.249.36.176:8989/rtp/239.76.255.14:9000$湖南sxcp
湖南衡阳县台,http://118.249.36.176:8989/rtp/239.76.255.26:9000$湖南sxcp
湖南衡阳台,http://111.8.242.124:4095/tsfile/live/1120_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南衡阳综合,http://118.249.36.176:8989/rtp/239.76.255.13:9000$湖南sxcp
湖南辰溪综合,http://111.8.242.124:4095/tsfile/live/1110_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南道县综合,http://118.249.36.176:8989/rtp/239.76.255.28:9000$湖南sxcp
湖南邵阳公共,http://111.8.242.124:4095/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南邵阳台,http://111.8.242.124:4095/tsfile/live/1125_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南邵阳文旅民生,http://118.249.36.176:8989/rtp/239.76.255.22:9000$湖南sxcp
湖南邵阳新闻,http://118.249.36.176:8989/rtp/239.76.255.21:9000$湖南sxcp
湖南郴州公共,http://111.8.242.124:4095/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南郴州公共频道,http://118.249.36.176:8989/rtp/239.76.255.39:9000$湖南sxcp
湖南郴州台,http://111.8.242.124:4095/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南郴州新闻,http://118.249.36.176:8989/rtp/239.76.253.75:9000$湖南sxcp
湖南都市,http://111.8.242.124:4095/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南都市,http://118.249.36.176:8989/rtp/239.76.253.104:9000$湖南sxcp
湖南金色夕阳,http://118.249.36.176:8989/rtp/239.76.254.43:9000$湖南sxcp
湖南长沙政法,http://118.249.36.176:8989/rtp/239.76.253.122:9000$湖南sxcp
湖南长沙文旅频道,http://118.249.36.176:8989/rtp/239.76.255.42:9000$湖南sxcp
湖南长沙新闻,http://118.249.36.176:8989/rtp/239.76.253.121:9000$湖南sxcp
湖南长沙新闻综合,http://111.8.242.124:4095/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南靖州综合,http://111.8.242.124:4095/tsfile/live/1108_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
湖南麻阳综合频道,http://118.249.36.176:8989/rtp/239.76.255.45:9000$湖南sxcp

辽宁,#genre#
辽宁体育HD,http://119.112.167.61:4022/rtp/232.0.0.66:8820$辽宁fofa
辽宁公共HD,http://119.112.167.61:4022/rtp/232.0.0.156:9322$辽宁fofa
辽宁北方HD,http://119.112.167.61:4022/rtp/232.0.0.211:9240$辽宁fofa
辽宁影视HD,http://119.112.167.61:4022/rtp/232.0.0.97:8534$辽宁fofa
辽宁生活HD,http://119.112.167.61:4022/rtp/232.0.0.212:9242$辽宁fofa
辽宁移动HD,http://119.112.167.61:4022/rtp/232.0.0.167:9338$辽宁fofa
辽宁经济HD,http://119.112.167.61:4022/rtp/232.0.0.155:9320$辽宁fofa
辽宁都市HD,http://119.112.167.61:4022/rtp/232.0.0.42:8856$辽宁fofa
辽宁青少HD,http://119.112.167.61:4022/rtp/232.0.0.230:9356$辽宁fofa
辽宁法治天地,http://119.112.167.61:4022/rtp/232.0.0.142:9308$辽宁fofa
辽宁生活时尚,http://119.112.167.61:4022/rtp/232.0.0.125:9296$辽宁fofa
辽宁都市剧场,http://119.112.167.61:4022/rtp/232.0.0.143:9310$辽宁fofa
辽宁游戏风云,http://119.112.167.61:4022/rtp/232.0.0.139:9302$辽宁fofa
辽宁沈阳新闻,http://119.112.167.61:4022/rtp/232.0.0.227:9276$辽宁fofa
辽宁铁岭公共,http://119.112.167.61:4022/rtp/232.0.0.241:9282$辽宁fofa
辽宁铁岭新闻,http://119.112.167.61:4022/rtp/232.0.0.240:9280$辽宁fofa
辽宁朝阳教育,http://119.112.167.61:4022/rtp/232.0.0.244:9128$辽宁fofa
辽宁朝阳新闻,http://119.112.167.61:4022/rtp/232.0.0.243:9126$辽宁fofa
辽宁本溪综合,http://119.112.167.61:4022/rtp/232.0.0.157:9324$辽宁fofa
辽宁阜新公共,http://119.112.167.61:4022/rtp/232.0.0.247:9136$辽宁fofa
辽宁阜新教育,http://119.112.167.61:4022/rtp/232.0.0.248:9138$辽宁fofa
辽宁阜新综合,http://119.112.167.61:4022/rtp/232.0.0.246:9134$辽宁fofa
辽宁新闻综合,http://119.112.167.61:4022/rtp/232.0.0.249:9140$辽宁fofa
辽宁社会生活,http://119.112.167.61:4022/rtp/232.0.0.250:9000$辽宁fofa
辽宁丹东新闻,http://119.112.167.61:4022/rtp/232.0.0.251:9162$辽宁fofa
辽宁丹东生活,http://119.112.167.61:4022/rtp/232.0.0.252:9164$辽宁fofa
辽宁葫岛公共,http://119.112.167.61:4022/rtp/232.0.0.239:9262$辽宁fofa
辽宁葫岛综合,http://119.112.167.61:4022/rtp/232.0.0.238:9260$辽宁fofa
辽宁健康,http://119.112.167.61:4022/rtp/232.0.0.154:9318$辽宁fofa
辽宁地理,http://119.112.167.61:4022/rtp/232.0.0.105:8826$辽宁fofa
辽宁理财,http://119.112.167.61:4022/rtp/232.0.0.197:9212$辽宁fofa
辽宁精选,http://119.112.167.61:4022/rtp/232.0.0.102:8888$辽宁fofa
辽宁证券,http://119.112.167.61:4022/rtp/232.0.0.38:8600$辽宁fofa
辽宁谍战,http://119.112.167.61:4022/rtp/232.0.0.53:8754$辽宁fofa
辽宁党员教育,http://119.112.167.61:4022/rtp/232.0.0.224:9270$辽宁fofa
辽宁建平新闻,http://119.112.167.61:4022/rtp/232.0.0.242:9168$辽宁fofa

吉林,#genre#
吉林市新闻综合,https://living.muzhifm.com/jilinshi/jilin_zonghe_v.m3u8?auth_key=1837821685-0-0-67b43a2f1e9e2ce78746337eea2b2537$昭昭
吉林长春市民,https://p2bj.vzan.com/slowlive/317775187203351257/live.m3u8
吉林长春市民,https://p2bj.vzan.com/slowlive/317775187203351257/live.m3u8$宝盒zb
吉林长春文体,https://p2bj.vzan.com/slowlive/077592635708642635/live.m3u8$宝盒zb
吉林长春文旅,https://p2bj.vzan.com/slowlive/077592635708642635/live.m3u8
吉林长春综合,https://p2bj.vzan.com/slowlive/763922717250086092/live.m3u8

贵州,#genre#
贵州遵义公共,http://61.159.135.153:18000/rtp/238.255.2.152:5999$贵州sxcp
贵州A遵义综合,http://111.120.8.205:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$贵阳电信
贵州遵义综合,http://61.159.135.153:18000/rtp/238.255.2.153:5999$贵州sxcp
贵州遵义都市,http://61.159.135.153:18000/rtp/238.255.2.154:5999$贵州sxcp
贵阳都市1,http://111.120.8.205:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$贵阳电信
贵阳都市1,http://61.159.135.153:18000/rtp/238.255.2.19:5999$贵州sxcp
贵阳都市2,http://111.120.8.205:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$贵阳电信
贵阳都市2,http://61.159.135.153:18000/rtp/238.255.2.20:5999$贵州sxcp
贵阳都市3,http://111.120.8.205:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$贵阳电信
贵阳都市3,http://61.159.135.153:18000/rtp/238.255.2.22:5999$贵州sxcp
贵州七星关,https://p8.vzan.com/slowlive/147077707554082780/live.m3u8
贵州六盘水1,https://tvfile.lpsrtv.com/nmip-media/channellive/channel110181/playlist.m3u8
贵州六盘水1,https://tvfile.lpsrtv.com/nmip-media/channellive/channel110181/playlist.m3u8$jx-plus
贵州六盘水1,http://61.159.135.153:18000/rtp/238.255.2.115:5999$贵州sxcp
贵州六盘水2,https://tvfile.lpsrtv.com/nmip-media/channellive/channel110983/playlist.m3u8
贵州六盘水2,https://tvfile.lpsrtv.com/nmip-media/channellive/channel110983/playlist.m3u8$jx-plus
贵州六盘水2,http://61.159.135.153:18000/rtp/238.255.2.116:5999$贵州sxcp
贵州凯里卫视,http://61.159.135.153:18000/rtp/238.255.2.180:5999$贵州sxcp
贵州安顺公共,http://61.159.135.153:18000/rtp/238.255.2.158:5999$贵州sxcp
贵州安顺新闻,http://61.159.135.153:18000/rtp/238.255.2.157:5999$贵州sxcp
贵州毕节卫视1,http://111.120.8.205:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$贵阳电信
贵州毕节卫视1,http://61.159.135.153:18000/rtp/238.255.2.131:5999$贵州sxcp
贵州毕节卫视2,http://61.159.135.153:18000/rtp/238.255.2.132:5999$贵州sxcp
贵州瓮安卫视,http://61.159.135.153:18000/rtp/238.255.2.201:5999$贵州sxcp
贵州电视2,http://111.120.8.205:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$贵阳电信
贵州电视2,http://61.159.135.153:18000/rtp/238.255.2.2:5999$贵州sxcp
贵州电视3,http://111.120.8.205:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$贵阳电信
贵州电视3,http://61.159.135.153:18000/rtp/238.255.2.3:5999$贵州sxcp
贵州电视4,http://111.120.8.205:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$贵阳电信
贵州电视4,http://61.159.135.153:18000/rtp/238.255.2.4:5999$贵州sxcp
贵州电视5,http://111.120.8.205:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$贵阳电信
贵州电视5,http://61.159.135.153:18000/rtp/238.255.2.5:5999$贵州sxcp
贵州电视6,http://61.159.135.153:18000/rtp/238.255.2.6:5999$贵州sxcp
贵州电视7,http://111.120.8.205:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$贵阳电信
贵州电视7,http://61.159.135.153:18000/rtp/238.255.2.9:5999$贵州sxcp
贵州移动电视,http://61.159.135.153:18000/rtp/238.255.2.117:5999$贵州sxcp
贵州铜仁1,http://61.159.135.153:18000/rtp/238.255.2.31:5999$贵州sxcp
贵州铜仁2,http://61.159.135.153:18000/rtp/238.255.2.87:5999$贵州sxcp
贵州雷山综合,http://61.159.135.153:18000/rtp/238.255.2.128:5999$贵州sxcp
贵州黔东南卫视,http://61.159.135.153:18000/rtp/238.255.2.179:5999$贵州sxcp
贵州黔南卫视1,http://tvfile.qntv.net/nmip-media/channellive/channel108689/playlist.m3u8
贵州黔南卫视1,http://61.159.135.153:18000/rtp/238.255.2.150:5999$贵州sxcp
贵州黔南卫视1,http://61.159.135.153:18000/rtp/238.255.2.216:5999$贵州sxcp
贵州黔南卫视2,http://tvfile.qntv.net/nmip-media/channellive/channel109066/playlist.m3u8
贵州黔南卫视2,http://61.159.135.153:18000/rtp/238.255.2.151:5999$贵州sxcp
贵州黔西南公共,http://61.159.135.153:18000/rtp/238.255.2.127:5999$贵州sxcp
贵州黔西南综合,http://61.159.135.153:18000/rtp/238.255.2.126:5999$贵州sxcp

陕西,#genre#

新疆,#genre#
新疆伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
新疆伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
新疆伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
新疆伊犁法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
新疆伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
新疆伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
新疆伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
新疆兵团8师教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
新疆兵团8师新闻,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
新疆兵团8师经济,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
新疆可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
新疆巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
新疆巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
新疆巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
新疆巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
新疆玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
新疆石河子影视,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
新疆石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
新疆石河子新闻,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
新疆石河子经济,http://124.88.144.73:1935/live/dywt/playlist.m3u8

四川,#genre#
四川i成都,http://118.113.42.180:3456/rtp/239.93.1.104:1234$四川sxcp
四川i成都,http://171.213.129.79:3333/rtp/239.93.1.104:1234$四川cphp27
四川i成都,http://171.213.142.79:8188/rtp/239.93.1.104:1234$四川cphp22
四川i成都,http://171.213.164.202:6666/rtp/239.93.1.104:1234$四川cphp12
四川i成都,http://171.213.165.166:1880/rtp/239.93.1.104:1234$四川cphp35
四川i成都,http://171.213.169.137:8188/rtp/239.93.1.104:1234$四川cphp9
四川i成都,http://171.213.193.108:8022/rtp/239.93.1.104:1234$四川cphp42
四川i成都,http://171.213.202.158:8022/rtp/239.93.1.104:1234$四川cphp39
四川i成都,http://171.213.203.127:11111/rtp/239.93.1.104:1234$四川cphp1
四川i成都,http://171.213.205.11:4022/rtp/239.93.1.104:1234$四川cphp4
四川i成都,http://171.213.206.150:5555/rtp/239.93.1.104:1234$四川cphp6
四川大爱四川,http://118.113.42.180:3456/rtp/239.93.1.110:5140$四川sxcp
四川大爱四川,http://171.213.129.79:3333/rtp/239.93.1.110:5140$四川cphp27
四川大爱四川,http://171.213.142.79:8188/rtp/239.93.1.110:5140$四川cphp22
四川大爱四川,http://171.213.164.202:6666/rtp/239.93.1.110:5140$四川cphp12
四川大爱四川,http://171.213.165.166:1880/rtp/239.93.1.110:5140$四川cphp35
四川大爱四川,http://171.213.169.137:8188/rtp/239.93.1.110:5140$四川cphp9
四川大爱四川,http://171.213.193.108:8022/rtp/239.93.1.110:5140$四川cphp42
四川大爱四川,http://171.213.202.158:8022/rtp/239.93.1.110:5140$四川cphp39
四川大爱四川,http://171.213.203.127:11111/rtp/239.93.1.110:5140$四川cphp1
四川大爱四川,http://171.213.205.11:4022/rtp/239.93.1.110:5140$四川cphp4
四川大爱四川,http://171.213.206.150:5555/rtp/239.93.1.110:5140$四川cphp6
四川大爱旅游,http://118.113.42.180:3456/rtp/239.93.42.70:5140$四川sxcp
四川大爱旅游,http://171.213.129.79:3333/rtp/239.93.42.70:5140$四川cphp27
四川大爱旅游,http://171.213.142.79:8188/rtp/239.93.42.70:5140$四川cphp22
四川大爱旅游,http://171.213.164.202:6666/rtp/239.93.42.70:5140$四川cphp12
四川大爱旅游,http://171.213.165.166:1880/rtp/239.93.42.70:5140$四川cphp35
四川大爱旅游,http://171.213.169.137:8188/rtp/239.93.42.70:5140$四川cphp9
四川大爱旅游,http://171.213.193.108:8022/rtp/239.93.42.70:5140$四川cphp42
四川大爱旅游,http://171.213.202.158:8022/rtp/239.93.42.70:5140$四川cphp39
四川大爱旅游,http://171.213.203.127:11111/rtp/239.93.42.70:5140$四川cphp1
四川大爱旅游,http://171.213.205.11:4022/rtp/239.93.42.70:5140$四川cphp4
四川大爱旅游,http://171.213.206.150:5555/rtp/239.93.42.70:5140$四川cphp6
四川大爱时尚,http://118.113.42.180:3456/rtp/239.93.42.72:5140$四川sxcp
四川大爱时尚,http://171.213.129.79:3333/rtp/239.93.42.72:5140$四川cphp27
四川大爱时尚,http://171.213.142.79:8188/rtp/239.93.42.72:5140$四川cphp22
四川大爱时尚,http://171.213.164.202:6666/rtp/239.93.42.72:5140$四川cphp12
四川大爱时尚,http://171.213.165.166:1880/rtp/239.93.42.72:5140$四川cphp35
四川大爱时尚,http://171.213.169.137:8188/rtp/239.93.42.72:5140$四川cphp9
四川大爱时尚,http://171.213.193.108:8022/rtp/239.93.42.72:5140$四川cphp42
四川大爱时尚,http://171.213.202.158:8022/rtp/239.93.42.72:5140$四川cphp39
四川大爱时尚,http://171.213.203.127:11111/rtp/239.93.42.72:5140$四川cphp1
四川大爱时尚,http://171.213.205.11:4022/rtp/239.93.42.72:5140$四川cphp4
四川大爱时尚,http://171.213.206.150:5555/rtp/239.93.42.72:5140$四川cphp6
四川大爱生活,http://118.113.42.180:3456/rtp/239.93.42.71:5140$四川sxcp
四川大爱生活,http://171.213.129.79:3333/rtp/239.93.42.71:5140$四川cphp27
四川大爱生活,http://171.213.142.79:8188/rtp/239.93.42.71:5140$四川cphp22
四川大爱生活,http://171.213.164.202:6666/rtp/239.93.42.71:5140$四川cphp12
四川大爱生活,http://171.213.165.166:1880/rtp/239.93.42.71:5140$四川cphp35
四川大爱生活,http://171.213.169.137:8188/rtp/239.93.42.71:5140$四川cphp9
四川大爱生活,http://171.213.193.108:8022/rtp/239.93.42.71:5140$四川cphp42
四川大爱生活,http://171.213.202.158:8022/rtp/239.93.42.71:5140$四川cphp39
四川大爱生活,http://171.213.203.127:11111/rtp/239.93.42.71:5140$四川cphp1
四川大爱生活,http://171.213.205.11:4022/rtp/239.93.42.71:5140$四川cphp4
四川大爱生活,http://171.213.206.150:5555/rtp/239.93.42.71:5140$四川cphp6
四川爱玩具,http://118.113.42.180:3456/rtp/239.93.42.18:5140$四川sxcp
四川爱玩具,http://171.213.129.79:3333/rtp/239.93.42.18:5140$四川cphp27
四川爱玩具,http://171.213.142.79:8188/rtp/239.93.42.18:5140$四川cphp22
四川爱玩具,http://171.213.164.202:6666/rtp/239.93.42.18:5140$四川cphp12
四川爱玩具,http://171.213.165.166:1880/rtp/239.93.42.18:5140$四川cphp35
四川爱玩具,http://171.213.169.137:8188/rtp/239.93.42.18:5140$四川cphp9
